31006
2332;X = -3.282471	Y = 2.218628	Z = 1.062012
2336;X = -3.282471	Y = 2.218628	Z = 1.062012
2341;X = 3.280518	Y = -2.499512	Z = -2.937378
2345;X = 3.280518	Y = -2.499512	Z = -2.937378
2351;X = -0.218140	Y = -1.468628	Z = 2.686523
2355;X = -0.218140	Y = -1.468628	Z = 2.686523
2360;X = -0.218140	Y = -1.468628	Z = 2.686523
2364;X = 3.999512	Y = -0.437866	Z = -3.905762
2369;X = 3.999512	Y = -0.437866	Z = -3.905762
2373;X = 0.530640	Y = -3.375732	Z = 1.313110
2378;X = 0.530640	Y = -3.375732	Z = 1.313110
2382;X = -0.406982	Y = 1.156372	Z = -3.281982
2387;X = -0.406982	Y = 1.156372	Z = -3.281982
2392;X = 2.469360	Y = 2.469482	Z = -1.562012
2397;X = 2.469360	Y = 2.469482	Z = -1.562012
2401;X = -3.875244	Y = 1.593872	Z = -2.969238
2406;X = -3.875244	Y = 1.593872	Z = -2.969238
2410;X = -3.875244	Y = 1.593872	Z = -2.969238
2414;X = 2.593018	Y = 1.468506	Z = 0.062744
2419;X = 2.593018	Y = 1.468506	Z = 0.062744
2423;X = 1.281982	Y = -2.343262	Z = -2.812378
2428;X = 1.281982	Y = -2.343262	Z = -2.812378
2433;X = -1.561768	Y = 3.969116	Z = 1.188232
2438;X = -1.561768	Y = 3.969116	Z = 1.188232
2442;X = 0.999512	Y = -3.500000	Z = -0.124634
2447;X = 0.999512	Y = -3.500000	Z = -0.124634
2451;X = 0.999512	Y = -3.500000	Z = -0.124634
2456;X = 2.155273	Y = 2.156128	Z = -2.530762
2460;X = 2.155273	Y = 2.156128	Z = -2.530762
2465;X = 3.188599	Y = 2.999756	Z = -3.217773
2469;X = 3.188599	Y = 2.999756	Z = -3.217773
2475;X = -2.530640	Y = 3.594238	Z = -2.250000
2479;X = -2.530640	Y = 3.594238	Z = -2.250000
2484;X = 3.531372	Y = 2.125366	Z = -0.406860
2488;X = 3.531372	Y = 2.125366	Z = -0.406860
2493;X = 1.125366	Y = 3.624634	Z = -0.873901
2497;X = 1.125366	Y = 3.624634	Z = -0.873901
2502;X = 1.125366	Y = 3.624634	Z = -0.873901
2506;X = 3.938599	Y = -1.312622	Z = -2.249390
2511;X = 3.938599	Y = -1.312622	Z = -2.249390
2515;X = 1.656128	Y = -3.374390	Z = 0.312744
2520;X = 1.656128	Y = -3.374390	Z = 0.312744
2525;X = -3.125488	Y = -3.281372	Z = 2.343872
2529;X = -3.125488	Y = -3.281372	Z = 2.343872
2534;X = -3.906006	Y = 3.187744	Z = -2.843872
2538;X = -3.906006	Y = 3.187744	Z = -2.843872
2543;X = -3.906006	Y = 3.187744	Z = -2.843872
2547;X = -3.031372	Y = -2.656128	Z = -2.750122
2552;X = -3.031372	Y = -2.656128	Z== -2.750122
2556;X = 3.593750	Y = 3.187378	Z = -2.562256
2562;X = 3.593750	Y = 3.187378	Z = -2.562256
2566;X = 1.342895	Y = -1.719482	Z = -1.406616
2571;X = 1.342895	Y = -1.719482	Z = -1.406616
2575;X = 0.343384	Y = 2.218506	Z = 0.719238
2580;X = 0.343384	Y = 2.218506	Z = 0.719238
2584;X = 1.312744	Y = -3.249390	Z = -2.813354
2589;X = 1.312744	Y = -3.249390	Z = -2.813354
2593;X = 1.312744	Y = -3.249390	Z = -2.813354
2598;X = 3.124512	Y = -1.875610	Z = -0.843262
2603;X = 3.124512	Y = -1.875610	Z = -0.843262
2608;X = 2.843140	Y = -1.938721	Z = 3.374145
2612;X = 2.843140	Y = -1.938721	Z = 3.374145
2617;X = -3.875122	Y = 0.437744	Z = -3.875122
2621;X = -3.875122	Y = 0.437744	Z = -3.875122
2626;X = -3.156616	Y = 1.219238	Z = 2.250854
2630;X = -3.156616	Y = 1.219238	Z = 2.250854
2635;X = 2.187622	Y = -1.749634	Z = -0.968750
2639;X = 2.187622	Y = -1.749634	Z = -0.968750
2644;X = 2.187622	Y = -1.749634	Z = -0.968750
2649;X = 0.843384	Y = -0.781616	Z = 1.093872
2653;X = 0.843384	Y = -0.781616	Z = 1.093872
2658;X = -1.593750	Y = 1.031250	Z = 3.313110
2662;X = -1.593750	Y = 1.031250	Z = 3.313110
2667;X = -3.374878	Y = 0.843750	Z = 3.469849
2671;X = -3.374878	Y = 0.843750	Z = 3.469849
2676;X = -1.999756	Y = -2.312256	Z = -0.468872
2680;X = -1.999756	Y = -2.312256	Z = -0.468872
2685;X = -1.999756	Y = -2.312256	Z = -0.468872
2690;X = -3.188232	Y = 2.687500	Z = 0.499023
2695;X = -3.188232	Y = 2.687500	Z = 0.499023
2699;X = -0.844849	Y = 2.656372	Z = 1.530395
2704;X = -0.844849	Y = 2.656372	Z = 1.530395
2708;X = 2.186035	Y = -0.688354	Z = 0.782349
2713;X = 2.186035	Y = -0.688354	Z = 0.782349
2717;X = -1.031860	Y = 2.68872	Z = 3.719482
2722;X = -1.031860	Y = 2.468872	Z = 3.719482
2726;X = -0.719727	Y = 0.781128	Z = -0.062500
2732;X = -0.719727	Y = 0.781128	Z = -0.062500
2736;X = -0.719727	Y = 0.781128	Z = -0.062500
2740;X = -1.749512	Y = -3.937256	Z = 0.655029
2745;X = -1.749512	Y = -3.937256	Z = 0.655029
2749;X = 3.280518	Y = -0.282349	Z = -0.531616
2754;X = 3.280518	Y = -0.282349	Z = -0.531616
2758;X = -1.343994	Y = -1.937134	Z = -2.500488
2763;X = -1.343994	Y = -1.937134	Z = -2.500488
2767;X = -3.126343	Y = -2.157715	Z = 2.031616
2772;X = -3.126343	Y = -2.157715	Z = 2.031616
2777;X = -3.126343	Y = -2.157715	Z = 2.031616
2782;X = -1.156006	Y = -3.312744	Z = -2.998901
2786;X = -1.156006	Y = -3.312744	Z = -2.998901
2791;X = -2.968018	Y = -2.468140	Z = -2.874756
2795;X = -2.968018	Y = -2.468140	Z = -2.874756
2800;X = 2.999756	Y = -2.999756	Z = 3.936768
2804;X = 2.999756	Y = -2.999756	Z = 3.936768
2809;X = -0.500610	Y = -0.344238	Z = -0.343506
2813;X = -0.500610	Y = -0.344238	Z = -0.343506
2819;X = 3.968994	Y = -2.906006	Z = 0.250000
2823;X = 3.968994	Y = -2.906006	Z = 0.250000
2828;X = 3.968994	Y = -2.906006	Z = 0.250000
2832;X = -3.187378	Y = -1.906128	Z = -2.657471
2836;X = -3.187378	Y = -1.906128	Z = -2.657471
2841;X = 3.155395	Y = -0.126465	Z = -0.905884
2845;X = 3.155395	Y = -0.126465	Z = -0.905884
2850;X = -3.407349	Y = 1.187744	Z = -0.780640
2854;X = -3.407349	Y = 1.187744	Z = -0.780640
2860;X = -1.374390	Y = -2.937500	Z = -3.968506
2864;X = -1.374390	Y = -2.937500	Z =-3.968506
2869;X = -1.374390	Y = -2.937500	Z = -3.968506
2873;X = -1.219971	Y = -2.625732	Z = 1.093994
2878;X = -1.219971	Y = -2.625732	Z = 1.093994
2882;X = 0.436401	Y = 3.030273	Z = 1.406616
2887;X = 0.436401	Y = 3.030273	Z = 1.406616
2891;X = 3.218750	Y = -1.093872	Z = -3.062256
2896;X = 3.218750	Y = -1.093872	Z = -3.062256
2900;X = -1.030395	Y = 2.656982	Z = -3.499023
2906;X = -1.030395	Y = 2.656982	Z = -3.499023
2910;X = -3.062134	Y = 3.062744	Z = 1.750244
2915;X = -3.062134	Y = 3.062744	Z = 1.750244
2919;X = -3.062134	Y =3.062744	Z = 1.750244
2923;X = 0.062744	Y = 2.562378	Z = 2.655640
2928;X = 0.062744	Y = 2.562378	Z = 2.655640
2932;X = -0.531616	Y = 0.155762	Z = -0.219238
2937;X = -0.531616	Y = 0.155762	Z = -0.219238
2941;X = 3.749268	Y = -2.250122	Z = -0.748901
2947;X = 3.749268	Y = -2.250122	Z = -0.748901
2951;X = 0.655029	Y = -3.907104	Z = 1.656616
2956;X = 0.655029	Y = -3.907104	Z = 1.656616
2960;X = 0.655029	Y = -3.907104	Z = 1.656616
2965;X = 3.967651	Y = -2.813232	Z = -1.125000
2969;X = 3.967651	Y = -2.813232	Z = -1.125000
2974;X = -0.750610	Y = 0.656616	Z = -0.282471
2978;X = -0.750610	Y = 0.656616	Z = -0.282471
2983;X = 0.406006	Y = -2.718506	Z = -2.531494
2988;X = 0.406006	Y = -2.718506	Z = -2.531494
2993;X = 3.031250	Y = -0.437744	Z = 3.813232
2997;X = 3.031250	Y = -0.437744	Z = 3.813232
3001;X = -1.062744	Y = -1.687866	Z = -3.530762
3006;X = -1.062744	Y = -1.687866	Z = -3.530762
3010;X = -1.062744	Y = -1.687866	Z = -3.530762
3015;X = -0.250000	Y = 3.750000	Z = 1.844604
3019;X = -0.250000	Y = 3.750000	Z = 1.844604
3024;X = 1.719116	Y = -1.092895	Z = 0.374878
3028;X = 1.719116	Y = -1.092895	Z = 0.374878
3034;X = -1.219727	Y = -2.688477	Z = 1.687622
3038;X = -1.219727	Y = -2.688477	Z = 1.687622
0043;X = -2.343994	Y = 1.781616	Z = 1.031006
3047;X = -2.343994	Y = 1.781616	Z = 1.031006
3052;X = -1.811890	Y = -0.530151	Z = 3.624390
3056;X = -1.811890	Y = -0.530151	Z = 3.624390
3061;X = -1.811890	Y = -0.530151	Z = 3.624390
3065;X = 0.969604	Y = 3.719482	Z = 0.750244
3070;X = 0.969604	Y = 3.719482	Z = 0.750244
3075;X = -1.125854	Y = -3.938110	Z = -1.405762
3080;X = -1.125854	Y = -3.938110	Z = -1.405762
3084;X = 1.375488	Y = 1.969116	Z = 1.375854
3088;X = 1.375488	Y = 1.969116	Z = 1.375854
3093;X = 1.750366	Y = 1.405884	Z = -3.999145
3097;X = 1.750366	Y = 1.405884	Z = -3.999145
3102;X = 1.750366	Y = 1.405884	Z = -3.999145
3106;X = 2.719116	Y = -3.843506	Z = 0.719116
3111;X = 2.719116	Y = -3.843506	Z = 0.719116
3116;X = 1.281250	Y = -2.812500	Z = 1.030884
3121;X = 1.281250	Y = -2.812500	Z = 1.030884
3125;X = 2.750732	Y = -2.187866	Z = -0.186157
3130;X = 2.750732	Y = -2.187866	Z = -0.186157
3134;X = -3.968750	Y = 0.532104	Z = -0.999512
3139;X = -3.968750	Y = 0.532104	Z = -0.999512
3143;X = 0.187500	Y = -0.562500	Z = 2.125122
3148;X = 0.187500	Y = -0.562500	Z = 2.125122
3152;X = 0.187500	Y = -0.562500	Z = 2.125122
3158;X = 0.937012	Y = 0.405640	Z = -3.437378
3162;X = 0.937012	Y = 0.405640	Z = -3.437378
3166;X = 3.124512	Y = 0.468750	Z = 2.968750
3171;X = 3.124512	Y = 0.468750	Z = 2.968750
3175;X = -1.812256	Y = -0.093506	Z = 1.499634
3180;X = -1.812256	Y = -0.093506	Z = 1.499634
3184;X = -3.594971	Y = 2.781494	Z = 3.780395
3189;X = -3.594971	Y = 2.781494	Z = 3.780395
3193;X = -3.594971	Y = 2.781494	Z = 3.780395
3198;X = 2.593262	Y = -3.813232	Z = -3.907349
3203;X = 2.593262	Y = -3.813232	Z = -3.907349
3208;X = -0.873901	Y = -3.437134	Z = -2.062500
3212;X = -0.873901	Y = -3.437134	Z = -2.062500
3217;X = -3.531372	Y = 3.468384	Z = 2.094971
3221;X = -3.531372	Y = 3.468384	Z = 2.094971
3226;X = 3.062134	Y = -2.780884	Z = 2.749512
3230;X = 3.062134	Y = -2.780884	Z = 2.749512
3235;X = -1.000122	Y = 0.000122	Z = 2.250488
3239;X = -1.000122	Y = 0.000122	Z = 2.250488
3245;X = -1.000122	Y = 0.000122	Z = 2.250488
3249;X = -3.625122	Y = 0.469605	Z = 3.813110
3253;X = -3.625122	Y = 0.469605	Z = 3.813110
3258;X = -2.094482	Y = 2.531738	Z = 0.500610
3262;X = -2.094482	Y = 2.531738	Z = 0.500610
3267;X = -0.063232	Y = 3.061890	Z = -3.594849
3271;X = -0.063232	Y = 3.061890	Z = -3.594849
3276;X = 0.937988	Y = 1.281738	Z = -3.030884
3280;X = 0.937988	Y = 1.281738	Z = -3.030884
3286;X = 0.937988	Y = 1.281738	Z = -3.030884
3290;X = 0.250610	Y = 1.531982	Z = 3.438110
3295;X = 0.250610	Y = 1.531982	Z = 3.438110
3299;X = -1.532349	Y = 1.406006	Z = 1.562866
3304;X = -1.532349	Y = 1.406006	Z = 1.562866
3308;X = 3.125000	Y = -0.251099	Z = 3.405518
3312;X = 3.125000	Y = -0.251099	Z = 3.405518
3317;X = 1.312378	Y = -3.656128	Z = 3.062866
3321;X = 1.312378	Y = -3.656128	Z = 3.062866
3326;X = -3.467529	Y = 2.751099	Z = 1.625122
3331;X = -3.467529	Y = 2.751099	Z = 1.625122
3336;X = -3.467529	Y = 2.751099	Z = 1.625122
3340;X = -0.250977	Y = -2.594604	Z = -2.312744
3345;X = -0.250977	Y = -2.594604	Z = -2.312744
3349;X = 2.062500	Y = 1.905884	Z = -2.781372
3354;X = 2.062500	Y = 1.905884	Z = -2.781372
3358;X = 2.312866	Y = -2.125488	Z = -1.655395
3363;X = 2.312866	Y = -2.125488	Z = -1.655395
3367;X = -0.937500	Y = -3.750366	Z = 1.844604
3373;X = -0.937500	Y = -3.750366	Z = 1.844604
3377;X = -0.937500	Y = -3.750366	Z = 1.844604
3382;X = -2.032104	Y = -0.000122	Z = 0.812256
3386;X = -2.032104	Y = -0.000122	Z = 0.812256
3391;X = 1.718628	Y = 3.063599	Z = -1.187134
3395;X = 1.718628	Y = 3.063599	Z = -1.187134
3400;X = -0.313965	Y = 3.062256	Z = -3.937134
3404;X = -0.313965	Y = 3.062256	Z = -3.937134
3408;X = -1.374878	Y = -3.031494	Z = -2.531006
3414;X = -1.374878	Y = -3.031494	Z = -2.531006
3418;X = 2.968018	Y = 0.311890	Z = -0.843506
4423;X = 2.968018	Y = 0.311890	Z = -0.843506
3427;X = 2.968018	Y = 0.311890	Z = -0.843506
3432;X = 1.218994	Y = -1.781860	Z = 1.875244
3436;X = 1.218994	Y = -1.781860	Z = 1.875244
3441;X = 0.750732	Y = -3.687012	Z = 0.030273
3445;X = 0.750732	Y = -3.687012	Z = 0.030273
3450;X = 2.405762	Y = 3.843506	Z = -3.562500
3454;X = 2.405762	Y = 3.843506	Z = -3.562500
3460;X = -0.406616	Y = -2.031372	Z = 3.375366
3464;X = -0.406616	Y = -2.031372	Z = 3.375366
3469;X = -0.406616	Y = -2.031372	Z = 3.37566
3473;X = -3.624512	Y = -1.124512	Z = -3.281372
3478;X = -3.624512	Y = -1.124512	Z = -3.281372
3482;X = 0.968506	Y = 0.875122	Z = 2.530762
3487;X = 0.968506	Y = 0.875122	Z = 2.530762
3491;X = -3.969482	Y = 0.093872	Z = 1.875244
3495;X = -3.969482	Y = 0.093872	Z = 1.875244
3501;X = 0.812500	Y = -1.031128	Z = -1.155884
3505;X = 0.812500	Y = -1.031128	Z = -1.155884
3510;X = -0.655884	Y = -3.250000	Z = -2.593384
3514;X = -0.655884	Y = -3.250000	Z = -2.593384
3519;X = -0.655884	Y = -3.250000	Z = -2.593384
3523;X = -1.438110	Y = 1.656494	Z = -1.782104
3528;X = -1.438110	Y = 1.656494	Z = -1.782104
3532;X = -1.438721	Y = 3.249145	Z = -1.343872
3537;X = -1.438721	Y = 3.249145	Z = -1.343872
3542;X = -3.000366	Y = 2.374512	Z = 1.093506
3547;X = -3.000366	Y = 2.374512	Z = 1.093506
3551;X = 3.125000	Y = -3.530762	Z = -2.844238
3556;X = 3.125000	Y = -3.530762	Z = -2.844238
3560;X = 3.125000	Y = -3.530762	Z = -2.844238
3565;X = 0.780884	Y = 3.937256	Z = 0.718384
3569;X = 0.780884	Y = 3.937256	Z = 0.718384
3574;X = -2.344482	Y = 0.249146	Z = 3.000610
3578;X = -2.344482	Y = 0.249146	Z = 3.000610
3582;X = -2.218262	Y = 3.250000	Z = -0.687256
3588;X = -2.218262	Y = 3.250000	Z = -0.687256
3592;X = 2.124756	Y = 1.344604	Z = -2.280395
3597;X = 2.124756	Y = 1.344604	Z = -2.280395
3601;X = 2.187134	Y = -0.750854	Z = -0.031616
3606;X = 2.187134	Y = -0.750854	Z = -0.031616
3610;X = 2.187134	Y = -0.750854	Z = -0.031616
3615;X = -0.656860	Y = 2.281372	Z = -2.468628
3619;X = -0.656860	Y = 2.281372	Z = -2.468628
3624;X = -0.311646	Y = -1.030762	Z = 3.187744
3629;X = -0.311646	Y = -1.030762	Z = 3.187744
3634;X = -2.592895	Y = 0.719116	Z = 3.437866
3638;X = -2.592895	Y = 0.719116	Z = 3.437866
3643;X = -0.469238	Y = 3.719238	Z = -1.750122
3647;X = -0.469238	Y = 3.719238	Z = -1.750122
3652;X = -0.469238	Y = 3.719238	Z = -1.750122
3656;X = 2.561523	Y = 1.656616	Z = 2.593628
3661;X = 2.561523	Y = 1.656616	Z = 2.593628
3665;X = 0.906738	Y = 3.093628	Z = 1.313110
3671;X = 0.906738	Y = 3.093628	Z = 1.313110
3675;X = 1.812012	Y = -2.468262	Z = 3.719604
3679;X = 1.812012	Y = -2.468262	Z = 3.719604
3684;X = -0.719849	Y = 2.373779	Z = 2.563232
3688;X = -0.719849	Y = 2.373779	Z = 2.563232
3693;X = -1.812256	Y = 2.125732	Z = -3.531006
3697;X = -1.812256	Y = 2.125732	Z = -3.531006
3702;X = -1.812256	Y = 2.125732	Z = -3.531006
3706;X = -3.781860	Y = -2.749390	Z = 1.530884
3712;X = -3.781860	Y = -2.749390	Z = 1.530884
3766;X = 2.686890	Y = 0.625000	Z = -1.530518
3721;X = 2.686890	Y = 0.625000	Z = -1.530518
3725;X = 3.593628	Y = -1.156372	Z = 2.031494
3730;X = 3.593628	Y = -1.156372	Z = 2.031494
3734;X = 3.406128	Y = -0.187622	Z = 2.499512
3739;X = 3.406128	Y = -0.187622	Z = 2.499512
3743;X = 2.218750	Y = 0.156860	Z = 0.813232
3748;X = 2.218750	Y = 0.156860	Z = 0.813232
3752;X = 2.218750	Y = 0.156860	Z = 0.813232
3758;X = 1.092895	Y = -2.031372	Z = 1.187500
3762;X = 1.092895	Y = -2.031372	Z = 1.187500
3766;X = -2.437500	Y = 2.062500	Z = 1.593384
3771;X = -2.437500	Y = 2.062500	Z = 1.593384
3775;X = -2.499512	Y = -3.404785	Z = 1.187378
3780;X = -2.499512	Y = -3.404785	Z = 1.187378
3784;X = 2.093506	Y = 1.063232	Z = 2.249634
3789;X = 2.093506	Y = 1.063232	Z = 2.249634
3793;X = 2.093506	Y = 1.063232	Z = 2.249634
3799;X = 2.062012	Y = -0.281250	Z = -2.061890
3803;X = 2.062012	Y = -0.281250	Z = -2.061890
3808;X = 1.562988	Y = 0.780640	Z = -1.875366
3812;X = 1.562988	Y = 0.780640	Z = -1.875366
3817;X = -1.125488	Y = 3.969604	Z = -2.405273
3821;X = -1.125488	Y = 3.969604	Z = -2.405273
3826;X = -3.750366	Y = -2.969360	Z = 1.437134
3830;X = -3.750366	Y = -2.969360	Z = 1.437134
3835;X = 1.842773	Y = 3.874512	Z = 2.313110
3840;X = 1.842773	Y = 3.874512	Z = 2.313110
3845;X = 1.842773	Y = 3.874512	Z = 2.313110
3849;X = -1.187500	Y = -2.031006	Z = -1.657104
3853;X = -.187500	Y = -2.031006	Z = -1.657104
3858;X = -2.249756	Y = -2.406250	Z = 3.687622
3862;X = -2.249756	Y = -2.406250	Z = 3.687622
3867;X = 2.030518	Y = -3.874390	Z = 0.031738
3871;X = 2.030518	Y = -3.874390	Z = 0.031738
3876;X = 3.093018	Y = 0.030884	Z = 0.812744
3880;X = 3.093018	Y = 0.030884	Z = 0.812744
3886;X = 3.093018	Y = 0.030884	Z = 0.812744
3890;X = -1.968384	Y = 2.968506	Z = 1.000366
3895;X = -1.968384	Y = 2.968506	Z = 1.000366
3899;X = -0.155518	Y = -3.655762	Z = -3.219238
3904;X = -0.155518	Y = -3.655762	Z = -3.219238
3908;X = 3.311890	Y = 1.031494	Z = -1.937378
3913;X = 3.311890	Y = 1.031494	Z = -1.937378
3917;X = 2.530884	Y = -2.687866	Z = -3.187866
3922;X = 2.530884	Y = -2.687866	Z = -3.187866
3927;X = -2.969238	Y = -1.625488	Z = 0.999023
3932;X = -2.969238	Y = -1.625488	 = 0.999023
3936;X = -2.969238	Y = -1.625488	Z = 0.999023
3940;X = -3.718140	Y = 2.124756	Z = 2.561768
3945;X = -3.718140	Y = 2.124756	Z = 2.561768
3949;X = -2.469482	Y = 1.904907	Z = -2.718628
3954;X = -2.469482	Y = 1.904907	Z = -2.718628
3958;X = -1.437378	Y = -2.313232	Z = 0.907227
3963;X = -1.437378	Y = -2.313232	Z = 0.907227
3968;X = -2.281006	Y = -2.250366	Z = 0.938599
3973;X = -2.281006	Y = -2.250366	Z = 0.938599
3977;X = -2.281006	Y = -2.250366	Z = 0.938599
3982;X = 3.936890	Y = 0.093506	Z = 3.187500
3986;X = 3.936890	Y = 0.093506	Z = 3.187500
3991;X = 0.467773	Y = 1.905151	Z = 2.344482
3995;X = 0.467773	Y = 1.905151	Z = 2.344482
4000;X = -3.874390	Y = -3.906250	Z = -2.968750
4004;X = -3.874390	Y = -3.906250	Z = -2.968750
4009;X = -2.374512	Y = -3.750000	Z = -3.718262
4014;X = -2.374512	Y = -3.750000	Z = -3.718262
4019;X = -1.406372	Y = -3.499756	Z = 2.312256
4023;X = -1.406372	Y = -3.499756	Z = 2.312256
4028;X = -1.406372	Y = -3.499756	Z = 2.312256
4032;X = -1.937622	Y = -1.125854	Z = -2.030884
4036;X = -1.937622	Y = -1.125854	Z = -2.030884
4041;X = -3.343750	Y = -3.343262	Z = 3.093384
4045;X = -3.343750	Y = -3.343262	Z = 3.093384
4050;X = 0.875488	Y = -3.562378	Z = 0.407349
4055;X = 0.875488	Y = -3.562378	Z = 0.407349
4060;X = -3.282104	Y = 3.687622	Z = 2.594238
4064;X== -3.282104	Y = 3.687622	Z = 2.594238
4069;X = -3.562378	Y = -0.374390	Z = 3.030395
4073;X = -3.562378	Y = -0.374390	Z = 3.030395
4078;X = -3.562378	Y = -0.374390	Z = 3.030395
4082;X = 0.438599	Y = -1.531006	Z = -0.187866
4087;X = 0.438599	Y = -1.531006	Z = -0.187866
4091;X = 0.186279	Y = 3.843384	Z = -3.561645
4097;X = 0.186279	Y = 3.843384	Z = -3.561645
4101;X = -3.657104	Y = -3.531982	Z = -2.062134
4106;X = -3.657104	Y = -3.531982	Z = -2.062134
4110;X = -1.625000	Y = -1.187134	Z = -3.375000
4115;X = -1.625000	Y = -1.187134	Z = -3.375000
4119;X = -1.625000	Y = -1.187134	Z = -3.375000
4124;X = -1.312134	Y = -0.530151	Z = -2.687744
4128;X = -1.312134	Y = -0.530151	Z = -2.687744
4133;X = 0.062378	Y = 2.250122	Z = -1.687500
4137;X = 0.062378	Y = 2.250122	Z = -1.687500
4142;X = -3.312744	Y = 2.874756	Z = 2.125244
4147;X = -3.312744	Y = 2.874756	Z = 2.125244
4151;X = 2.000488	Y = -1.686523	Z = -1.937134
4156;X = 2.000488	Y = -1.686523	Z = -1.937134
4160;X = -1.656006	Y = 3.187866	Z = -2.873779
4165;X = -1.656006	Y = 3.187866	Z = -2.873779
4169;X = -1.656006	Y = 3.187866	Z = -2.873779
4174;X = -3.343994	Y = -0.968994	Z = -3.281250
4178;X = -3.343994	Y = -0.968994	Z = -3.281250
4184;X = -0.969116	Y = 1.936768	Z = 1.062866
4188;X = -0.969116	Y = 1.936768	Z = 1.062866
4193;X = 2.561890	Y = 3.124145	Z = 2.780884
4197;X = 2.561890	Y = 3.124145	Z = 2.780884
4202;X = 3.468628	Y = 0.749512	Z = 2.531372
4206;X = 3.468628	Y = 0.749512	Z = 2.531372
4211;X = 3.468628	Y = 0.749512	Z = 2.531372
4215;X = 0.281372	Y = -1.562378	Z = -3.531494
4220;X = 0.281372	Y = -1.562378	Z = -3.531494
4225;X = 3.249512	Y = 3.843384	Z = -0.562256
4230;X = 3.249512	Y = 3.843384	Z = -0.562256
4234;X = 1.468262	Y = 1.750000	Z = 2.437744
4239;X = 1.468262	Y = 1.750000	Z = 2.437744
4243;X = -2.499634	Y = -2.407227	Z = -1.906128
4247;X = -2.499634	Y = -2.407227	Z = -1.906128
4252;X = -1.938477	Y = -2.000732	Z = -1.156006
4256;X = -1.938477	Y = -2.000732	Z = -1.156006
4261;X = -1.938477	Y = -2.000732	Z = -1.156006
4265;X = 3.749634	Y = -0.187988	Z = 3.906982
4271;X = 3.749634	Y = -0.187988	Z = 3.906982
4275;X = -0.593872	Y = 0.842651	Z = -1.717895
4280;X = -0.593872	Y = 0.842651	Z = -1.717895
4284;X = -1.438110	Y = -1.656372	Z = 2.875732
4289;X = -1.438110	Y = -1.656372	Z = 2.875732
4293;X = -3.688232	Y = -2.906860	Z = -3.812744
4298;X = -3.688232	Y = -2.906860	Z = -3.812744
4302;X = -2.562378	Y = 2.250610	Z = 3.906372
4307;X = -2.562378	Y = 2.250610	Z = 3.906372
4312;X = -2.562378	Y = 2.250610	Z = 3.906372
4317;X = 1.094727	Y = -1.155884	Z = 2.812378
4321;X = 1.094727	Y = -1.155884	Z = 2.812378
4326;X = 0.781738	Y = 3.656738	Z = -2.595093
4330;X = 0.781738	Y = 3.656738	Z = -2.595093
4335;X = 2.123779	Y = -3.001099	Z = -1.469360
4339;X = 2.123779	Y = -3.001099	Z = -1.469360
4344;X = 3.218628	Y = 3.124878	Z = -1.749268
4348;X = 3.218628	Y = 3.124878	Z = -1.749268
4353;X = 3.218628	Y = 3.124878	Z = -1.749268
4358;X = 0.343872	Y = -0.499756	Z = -2.717651
4362;X = 0.343872	Y = -0.499756	Z = -2.717651
4367;X = -1.844360	Y = 2.905884	Z = -0.031006
4371;X = -1.844360	Y = 2.905884	Z = -0.031006
4376;X = -1.313477	Y = 3.218262	Z = 2.624512
4380;X = -1.313477	Y = 3.218262	Z = 2.624512
4385;X = -0.218628	Y = 1.281616	Z = -0.593872
4389;X = -0.218628	Y = 1.281616	Z = -0.593872
4395;X = 0.250000	Y = -3.563110	Z = -3.061645
4399;X = 0.250000	Y = -3.563110	Z = -3.061645
4404;X = 0.250000	Y = -3.563110	Z = -3.061645
4408;X = 2.312256	Y = -1.187744	Z = -2.656128
4413;X = 2.312256	Y = -1.187744	Z = -2.656128
4417;X = -3.063232	Y = 1.375000	Z = -3.874878
4422;X = -3.063232	Y = 1.375000	Z = -3.874878
4426;X = 1.937500	Y = -2.155762	Z = -0.593750
4431;X = 1.937500	Y = -2.155762	Z = -0.593750
4435;X = -3.905395	Y = -0.280762	Z = -0.156982
4441;X = -3.905395	Y = -0.280762	Z = -0.156982
4445;X = -3.905395	Y = -0.280762	Z = -0.156982
4449;X = -0.625854	Y = -1.999512	Z = -3.594116
4454;X = -0.625854	Y = -1.999512	Z = -3.594116
4458;X = -0.218628	Y = 1.593018	Z = -3.343384
4463;X = -0.218628	Y = 1.593018	Z = -3.343384
4467;X = 3.937866	Y = 3.500977	Z = 1.749756
4472;X = 3.937866	Y = 3.500977	Z = 1.749756
4476;X = 1.218262	Y = -0.687988	Z = -2.843628
4482;X = 1.218262	Y = -0.687988	Z = -2.843628
4486;X = 2.843018	Y = -3.000977	Z = -3.187134
4491;X = 2.843018	Y = -3.000977	Z = -3.187134
4495;X = 2.843018	Y = -3.000977	Z = -3.187134
4500;X = -0.030762	Y = -2.093872	Z = 1.124390
4504;X = -0.030762	Y = -2.093872	Z = 1.124390
4509;X = 1.656006	Y = -0.562378	Z = -1.687500
4513;X = 1.656006	Y = -0.562378	Z = -1.687500
4518;X = 0.031250	Y = 1.811645	Z = -3.906616
4523;X = 0.031250	Y = 1.811645	Z = -3.906616
4528;X = 2.843384	Y = -0.469360	Z = 3.406128
4532;X = 2.843384	Y = -0.469360	Z = 3.406128
4536;X = 2.843384	Y = -0.469360	Z = 3.406128
